bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin;
3670;1;28.03;6.5;0.0;6.32;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3672;1;82.99;25.9;0.0;0.23;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3674;1;155.05;39.56;0.0;6.27;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3680;1;-0.0;-0.0;0.0;12.4;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3697;1;-32.71;-13.76;0.0;135.136611;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
3698;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3701;1;-0.0;0.0;0.0;0.43;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3707;1;77.49;17.3;0.0;0.1;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3718;1;179.4;58.3;0.0;0.64;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3737;1;42.48;10.36;0.0;0.37;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3740;1;0.0;-0.0;0.0;13.03;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3741;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
3749;1;115.1;16.4;0.0;7.67;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3758;1;83.49;17.4;0.0;19.32;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3760;1;163.5;44.9;0.0;1.17;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3768;1;19.82;10.9;0.0;0.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3775;1;55.54;15.06;0.0;6.28;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3786;1;-0.0;-0.0;0.0;26.98;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3793;1;197.7;67.65;0.0;13.58;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3794;1;165.3;7.4;0.0;28.32;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
3809;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3814;1;130.5;24.7;0.0;0.4;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3817;1;0.0;-0.0;0.0;1.02;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3818;1;44.45;10.9;0.0;2.23;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3825;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
3830;1;-0.0;0.0;0.0;97.326028;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
3834;1;160.0;69.2;0.0;0.19;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3855;1;-38.73;-15.32;0.0;97.23;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3857;1;-0.0;-0.0;0.0;11.68;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3865;1;-0.0;-0.0;0.0;2.26;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3866;1;201.06;19.46;0.0;2.87;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3869;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
3876;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3880;1;-28.13;-0.82;0.0;0.09;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3894;1;0.0;0.0;0.0;4.77;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3903;1;0.0;0.0;0.0;4.36;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3906;1;0.0;0.0;0.0;98.2;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
3912;1;0.0;-0.0;0.0;19.73;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3916;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3918;1;-11.8;-5.47;0.0;88.050735;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
3919;1;-0.0;0.0;0.0;39.95;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
3925;1;89.3;25.1;0.0;2.98;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3928;1;105.2;24.2;0.0;0.25;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3929;1;48.95;11.6;0.0;2.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3951;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3956;1;-0.0;-0.0;0.0;1.18;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3962;1;19.42;11.8;0.0;2.6;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3969;1;-0.0;-0.0;0.0;0.84;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3971;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3975;1;148.0;26.1;0.0;9.44;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3985;1;77.19;26.5;0.0;6.2;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3994;1;36.34;10.4;0.0;2.67;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3997;1;26.13;9.7;0.0;2.37;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
3999;1;110.8;36.9;0.0;23.2;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4000;1;-0.0;0.0;0.0;24.103274;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4005;1;171.18;28.49;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4024;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4025;1;0.0;0.0;0.0;2.67;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4031;1;0.0;-0.0;0.0;6.42;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4032;1;265.7;113.5;0.0;1.85;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4039;1;-0.0;-0.0;0.0;1.18;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4049;1;-0.0;-0.0;0.0;0.89;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4054;1;0.0;-0.0;0.0;2.71;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4056;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4060;1;-0.0;0.0;0.0;2.08;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4084;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4100;1;-0.0;-0.0;0.0;1.23;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4103;1;81.09;12.5;0.0;2.4;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4110;1;13.01;3.8;0.0;3.59;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4114;1;9.91;5.4;0.0;4.6;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4118;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4125;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4127;1;39.14;7.7;0.0;11.68;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4128;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4134;1;-0.0;0.0;0.0;0.09;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4141;1;-0.62;0.0;0.0;75.020288;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4143;1;11.11;4.1;0.0;0.8;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4144;1;310.2;4.5;0.0;8.51;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4157;1;0.0;0.0;0.0;1.2;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4185;1;87.5;21.3;0.0;7.52;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4186;1;-0.0;0.0;0.0;5.06;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4189;1;200.65;30.72;0.0;9.72;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4196;1;-3.2;-1.05;0.0;48.471563;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4197;1;9.01;4.9;0.0;0.64;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4205;1;5.81;1.7;0.0;0.42;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4215;1;-0.0;-0.0;0.0;17.29;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4231;3;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4234;1;0.0;0.0;0.0;8.95;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4235;1;-0.0;-0.0;0.0;12.68;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4239;1;190.7;52.0;0.0;20.57;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4245;1;24.93;9.6;0.0;0.09;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4251;1;47.15;15.7;0.0;5.41;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4267;1;70.78;19.6;0.0;7.9;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4281;1;-0.0;-0.0;0.0;11.4;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4300;1;81.49;25.1;0.0;0.36;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4301;1;-0.0;-0.0;0.0;2.27;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4306;1;0.0;-0.0;0.0;0.3;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4313;1;133.4;29.4;0.0;10.87;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4314;1;26.13;2.7;0.0;1.7;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4324;1;307.42;-38.3;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4331;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4339;1;-0.0;-0.0;0.0;42.345005;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4353;1;165.8;44.0;0.0;6.15;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4355;1;65.07;15.0;0.0;1.37;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4357;1;235.0;58.9;0.0;14.47;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4368;1;90.6;15.8;0.0;7.99;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4395;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4402;1;-0.0;0.0;0.0;1.02;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4410;1;45.05;13.2;0.0;44.93;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4418;1;-0.0;0.0;0.0;0.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4419;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4426;1;485.5;-63.38;0.0;34.92;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4432;1;-0.0;0.0;0.0;0.8;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4435;1;-0.0;-0.0;0.0;102.217726;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4454;1;-0.0;-0.0;0.0;1.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4480;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4482;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4484;1;69.78;25.0;0.0;14.24;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4491;1;0.0;-0.0;0.0;1.75;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4494;1;-0.0;0.0;0.0;55.514618;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4504;1;170.1;-9.3;0.0;5.97;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4505;1;95.51;17.1;0.0;8.5;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4506;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4511;1;81.89;19.9;0.0;5.1;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4513;1;92.1;29.5;0.0;3.14;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4520;1;-0.0;-0.0;0.0;0.94;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4525;1;-0.0;0.0;0.0;6.12;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4529;1;48.48;8.7;0.0;10.14;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4541;1;0.0;-0.0;0.0;150.797812;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4544;1;-0.0;-0.0;0.0;14.64;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4549;1;0.0;-0.0;0.0;0.3;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4550;1;0.0;-0.0;0.0;124.2;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4554;1;119.0;21.9;0.0;0.95;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4562;1;130.5;25.7;0.0;2.27;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4566;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4580;1;11.01;3.9;0.0;7.98;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4594;1;-1.73;-1.71;0.0;22.062314;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4598;1;-0.0;0.0;0.0;52.958443;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4615;1;42.55;17.6;0.0;1.2;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4623;1;0.0;-0.0;0.0;80.388213;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4624;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4656;1;93.9;-0.4;0.0;3.66;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4661;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4674;1;124.0;29.2;0.0;0.53;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4679;1;102.7;17.8;0.0;48.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4683;1;38.84;8.5;0.0;7.31;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4685;1;46.15;11.2;0.0;10.16;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4689;1;109.7;15.0;0.0;30.97;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4701;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4710;1;195.4;76.84;0.0;8.59;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4711;1;-0.0;0.0;0.0;16.11;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4725;1;4.91;1.6;0.0;4.15;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4728;1;3.1;0.1;0.0;1.34;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4729;1;0.0;0.0;0.0;2.38;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4734;1;0.0;0.0;0.0;25.339116;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4738;1;101.89;25.72;0.0;5.11;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4747;1;93.3;27.8;0.0;6.1;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4748;1;-0.0;-0.0;0.0;1.49;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4765;1;33.04;10.1;0.0;0.43;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4783;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4787;1;71.98;27.1;0.0;7.2;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4816;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4819;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4823;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4826;1;103.6;16.0;0.0;11.22;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4829;1;171.9;39.1;0.0;4.23;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4831;1;130.4;44.33;0.0;5.22;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4850;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4852;1;45.55;-59.9;0.0;30.04;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4864;1;-28.21;-6.0;0.0;0.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4867;1;65.77;27.3;0.0;0.49;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4874;1;-0.58;-53.03;0.0;6.85;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4880;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4885;1;166.4;50.4;0.0;1.23;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4889;1;74.98;19.8;0.0;6.47;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4907;1;125.16;29.2;0.0;2.69;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4908;1;50.06;9.9;0.0;11.56;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4914;1;14.91;-8.73;0.0;34.66;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4918;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4925;1;-0.0;0.0;0.0;0.3;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4936;1;312.2;28.0;0.0;48.6;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4939;1;56.76;31.1;0.0;0.37;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4942;1;109.9;33.6;0.0;3.72;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4950;1;218.7;-9.1;0.0;49.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4951;1;183.95;-6.47;0.0;5.74;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4952;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
4970;1;-0.0;-0.0;0.0;171.931977;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
4974;1;89.08;26.9;0.0;4.68;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5002;1;-0.0;0.0;0.0;4.34;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5003;1;17.87;-8.59;0.0;0.21;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5004;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5007;1;0.0;0.0;0.0;40.291745;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5016;1;-0.0;0.0;0.0;8.347383;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5019;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5049;1;136.6;29.0;0.0;2.05;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5051;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5067;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5077;1;30.93;5.8;0.0;4.45;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5083;1;80.39;10.8;0.0;0.35;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5093;1;70.78;28.0;0.0;1.49;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5099;1;0.0;0.0;0.0;9.34;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5106;1;39.94;13.0;0.0;2.47;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5110;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5120;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5131;1;-0.0;0.0;0.0;7.84;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5137;1;16.92;0.0;0.0;0.57;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5144;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5146;1;229.9;48.9;0.0;8.36;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5174;1;0.0;-0.0;0.0;8.19;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5179;1;179.8;5.67;0.0;12.83;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5182;1;0.0;0.0;0.0;0.18;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5212;1;-0.0;0.0;0.0;0.2;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5213;1;246.8;36.3;0.0;16.01;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5215;1;-0.0;-0.0;0.0;0.89;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5233;1;-0.0;-0.0;0.0;14.04;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5237;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5241;1;0.0;-0.0;0.0;70.905048;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5256;1;91.0;36.0;0.0;5.47;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5257;1;-0.0;0.0;0.0;0.18;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5270;1;-0.0;-0.0;0.0;7.4;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5278;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5286;1;17.22;5.1;0.0;0.99;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5288;1;-0.0;-0.0;0.0;3.06;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5297;1;55.26;11.0;0.0;7.68;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5300;1;-0.0;-0.0;0.0;1.3;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5308;1;0.0;-0.0;0.0;42.19206;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5317;1;293.2;87.4;0.0;26.36;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5334;1;17.52;6.6;0.0;3.79;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5340;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5341;1;64.27;17.5;0.0;0.43;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5350;1;0.0;0.0;0.0;28.208233;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5351;1;0.0;0.0;0.0;3.28;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5354;1;70.18;19.5;0.0;3.59;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5362;1;152.73;-17.2;0.0;45.85;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5365;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5379;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.30000;0.70000;
5383;1;0.0;-0.0;0.0;24.7;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5388;1;159.5;42.0;0.0;2.3;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5393;1;-0.0;0.0;0.0;9.43;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5395;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5400;1;241.62;52.78;0.0;0.82;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5410;1;69.78;26.0;0.0;5.18;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5413;1;-0.0;-0.0;0.0;5.57;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5417;1;32.74;5.3;0.0;3.07;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5418;1;-0.0;0.0;0.0;3.96;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5419;1;349.3;144.3;0.0;0.54;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5420;1;56.96;1.94;0.0;26.48;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5421;1;-0.0;-0.0;0.0;0.92;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5441;1;138.01;34.55;0.0;8.44;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5455;1;-0.0;-0.0;0.0;5.27;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5458;1;0.0;0.0;0.0;9.09;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5460;1;-15.89;-6.42;0.0;38.657071;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5461;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5469;1;106.6;-18.8;0.0;4.1;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5477;1;-0.0;-0.0;0.0;18.02;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5481;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5482;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5486;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5488;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5490;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
5502;1;-0.0;-0.0;0.0;0.58;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5519;1;0.0;-0.0;0.0;1.98;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5522;1;-0.0;-0.0;0.0;1.18;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5525;1;236.33;59.35;0.0;18.71;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5529;1;0.0;0.0;0.0;0.36;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5533;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5546;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5550;1;0.0;-0.0;0.0;10.83;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5564;2;0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5567;1;0.0;0.0;0.0;3.59;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5571;1;-0.0;0.0;0.0;1.01;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5573;1;0.0;-0.0;0.0;2.94;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5574;1;99.7;6.0;0.0;2.06;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5586;1;-0.0;0.0;0.0;0.0;0;1.00000;0.00000;220.0;5;1.10000;0.90000;
5589;1;0.0;0.0;0.0;173.904854;0;1.00000;0.00000;380.0;5;1.10000;0.90000;
